ticket_id,account_id,user_id,created_at,channel,issue_category,severity,priority,resolution_time_hours,escalated_flag,csat_score,refund_flag,churn_risk_flag,experiment_variant,ai_predicted_category,ai_detected_theme,ai_priority_score,ai_category_confidence
TKT-005033,ACC-0221,USR-01044,2025-03-19T18:00:00,email,account_management,low,low,8.91,0,3.84,0,0,control,account_management,contract_update,17.66,0.94
TKT-005034,ACC-0221,USR-01045,2025-04-27T09:00:00,chat,onboarding,high,high,16.95,1,3.71,0,0,control,onboarding,import_mapping,38.28,0.984
TKT-005035,ACC-0221,USR-01045,2025-04-27T14:00:00,email,account_management,medium,medium,12.42,0,3.72,0,0,control,account_management,contract_update,26.49,0.653
TKT-005036,ACC-0221,USR-01044,2025-05-11T18:00:00,web_form,feature_request,low,low,17.06,0,3.65,0,0,control,feature_request,custom_dashboard,20.3,0.909
TKT-005037,ACC-0221,USR-01044,2025-05-12T17:00:00,email,account_management,critical,urgent,18.62,0,2.99,0,0,control,account_management,contract_update,46.43,0.981
TKT-005038,ACC-0221,USR-01045,2025-06-22T16:00:00,email,bug,low,low,14.09,0,3.53,0,0,control,bug,notification_bug,20.29,0.947
TKT-005039,ACC-0221,USR-01045,2025-08-07T10:00:00,chat,performance,medium,medium,29.05,0,2.31,1,0,control,integration,integration_other,39.7,0.593
TKT-005040,ACC-0221,USR-01045,2025-09-19T16:00:00,email,access,medium,medium,7.9,1,2.88,0,0,control,access,password_reset,31.85,0.979
TKT-005041,ACC-0221,USR-01044,2025-09-17T14:00:00,email,access,critical,urgent,13.42,0,3.73,0,0,control,access,sso_role_mapping,41.65,0.983
TKT-005042,ACC-0221,USR-01045,2025-10-21T11:00:00,chat,performance,high,high,35.73,0,2.59,0,0,control,performance,api_timeout,45.69,0.877
TKT-005043,ACC-0221,USR-01045,2025-11-08T08:00:00,email,billing,low,low,7.36,0,3.14,1,0,control,billing,invoice_confusion,23.53,0.953
TKT-005044,ACC-0221,USR-01045,2026-01-27T18:00:00,email,billing,medium,medium,11.59,0,3.16,0,1,control,billing,invoice_confusion,33.62,0.913
TKT-005045,ACC-0221,USR-01044,2026-01-21T17:00:00,email,onboarding,low,low,9.38,0,3.54,0,0,control,onboarding,workspace_configuration,19.25,0.988
TKT-005046,ACC-0221,USR-01045,2026-01-22T12:00:00,email,access,critical,urgent,13.25,0,3.73,0,0,control,access,password_reset,41.61,0.992
TKT-005047,ACC-0221,USR-01044,2026-03-01T16:00:00,web_form,onboarding,medium,medium,11.42,0,2.97,0,0,control,onboarding,import_mapping,30.03,0.98
TKT-005048,ACC-0221,USR-01044,2026-03-17T14:00:00,email,onboarding,medium,medium,12.84,0,3.47,0,0,control,onboarding,workspace_configuration,27.82,0.986
TKT-005049,ACC-0221,USR-01045,2026-03-14T13:00:00,chat,billing,low,low,6.35,0,3.39,0,0,control,billing,seat_true_up,19.37,0.961
TKT-005050,ACC-0221,USR-01044,2026-03-04T12:00:00,web_form,bug,medium,medium,19.88,0,3.11,0,1,control,bug,data_sync_bug,35.59,0.854
TKT-005051,ACC-0222,USR-01047,2025-12-14T15:00:00,chat,access,low,low,4.09,1,3.3,0,0,guided_onboarding,access,permission_setup,21.45,0.898
TKT-005052,ACC-0222,USR-01047,2025-12-20T18:00:00,web_form,onboarding,medium,medium,9.33,0,4.25,0,0,guided_onboarding,onboarding,import_mapping,23.19,0.988
TKT-005053,ACC-0222,USR-01047,2026-02-12T08:00:00,web_form,feature_request,low,low,16.42,0,3.62,0,0,guided_onboarding,feature_request,advanced_permissions,20.32,0.984
TKT-005054,ACC-0222,USR-01047,2026-02-24T13:00:00,web_form,billing,medium,medium,10.37,0,3.03,0,0,guided_onboarding,billing,invoice_confusion,29.51,0.937
TKT-005055,ACC-0223,USR-01049,2025-01-14T16:00:00,phone,feature_request,medium,medium,25.7,0,3.47,0,0,ai_triage,feature_request,audit_log,30.5,0.875
TKT-005056,ACC-0223,USR-01049,2025-01-27T17:00:00,email,billing,high,high,12.92,0,3.92,0,0,ai_triage,billing,seat_true_up,34.29,0.935
TKT-005057,ACC-0223,USR-01049,2025-02-03T10:00:00,web_form,billing,low,low,8.41,0,3.37,0,0,ai_triage,billing,invoice_confusion,19.9,0.954
TKT-005058,ACC-0223,USR-01049,2025-02-14T18:00:00,chat,onboarding,high,high,15.21,1,3.35,0,0,ai_triage,onboarding,import_mapping,39.72,0.98
TKT-005059,ACC-0223,USR-01049,2025-02-18T18:00:00,chat,billing,high,high,11.06,1,3.22,0,0,ai_triage,billing,tax_setup,39.5,0.961
TKT-005060,ACC-0223,USR-01048,2025-03-12T14:00:00,email,bug,high,high,17.78,0,3.77,0,0,ai_triage,bug,filter_logic,36.05,0.961
TKT-005061,ACC-0223,USR-01049,2025-03-25T11:00:00,email,account_management,medium,medium,10.75,0,3.86,0,0,ai_triage,account_management,billing_contact,25.44,0.905
TKT-005062,ACC-0223,USR-01048,2025-04-03T18:00:00,web_form,billing,low,low,6.33,1,2.7,1,0,ai_triage,billing,tax_setup,27.62,0.986
TKT-005063,ACC-0223,USR-01049,2025-05-23T16:00:00,email,billing,high,high,12.47,0,3.43,0,0,ai_triage,billing,invoice_confusion,36.65,0.985
TKT-005064,ACC-0223,USR-01048,2025-05-13T12:00:00,email,bug,medium,medium,13.68,0,3.52,0,0,ai_triage,bug,report_export,27.75,0.926
TKT-005065,ACC-0223,USR-01048,2025-05-27T12:00:00,phone,billing,low,low,7.18,0,3.51,0,0,ai_triage,billing,invoice_confusion,18.95,0.978
TKT-005066,ACC-0223,USR-01048,2025-05-03T09:00:00,email,billing,medium,medium,6.16,1,3.0,0,0,ai_triage,billing,invoice_confusion,30.88,0.971
TKT-005067,ACC-0223,USR-01049,2025-05-23T14:00:00,email,onboarding,low,low,8.22,0,3.28,0,0,ai_triage,onboarding,import_mapping,20.31,0.989
TKT-005068,ACC-0223,USR-01048,2025-05-07T08:00:00,web_form,feature_request,low,low,28.37,0,3.84,0,0,ai_triage,feature_request,custom_dashboard,21.71,0.816
TKT-005069,ACC-0223,USR-01049,2025-06-15T08:00:00,web_form,account_management,high,high,17.05,0,3.47,0,0,ai_triage,account_management,billing_contact,37.4,0.862
TKT-005070,ACC-0223,USR-01048,2025-07-27T18:00:00,phone,billing,low,low,5.93,0,3.74,0,0,ai_triage,billing,tax_setup,17.54,0.991
TKT-005071,ACC-0223,USR-01048,2025-09-18T17:00:00,phone,billing,high,high,8.46,0,3.62,0,0,ai_triage,billing,seat_true_up,34.86,0.961
TKT-005072,ACC-0223,USR-01048,2025-10-14T09:00:00,email,access,low,low,6.71,1,2.66,0,1,ai_triage,access,password_reset,29.7,0.985
TKT-005073,ACC-0223,USR-01048,2025-10-27T14:00:00,web_form,onboarding,medium,medium,14.83,0,3.4,0,0,ai_triage,onboarding,training_gap,28.59,0.993
TKT-005074,ACC-0223,USR-01048,2025-10-09T18:00:00,chat,billing,high,high,12.23,0,2.91,0,0,ai_triage,billing,seat_true_up,39.2,0.971
TKT-005075,ACC-0223,USR-01049,2025-10-03T10:00:00,chat,account_management,medium,medium,13.85,1,3.32,0,0,ai_triage,account_management,contract_update,30.89,0.76
TKT-005076,ACC-0223,USR-01048,2025-10-09T11:00:00,email,performance,critical,urgent,45.52,0,2.53,0,0,ai_triage,performance,report_refresh,54.33,0.868
TKT-005077,ACC-0223,USR-01048,2025-11-03T15:00:00,email,billing,low,low,7.17,0,2.68,1,0,ai_triage,billing,tax_setup,25.79,0.978
TKT-005078,ACC-0223,USR-01049,2025-11-16T15:00:00,phone,bug,medium,medium,12.27,0,3.27,0,0,ai_triage,bug,report_export,28.71,0.943
TKT-005079,ACC-0223,USR-01049,2025-12-05T16:00:00,chat,billing,medium,medium,8.89,0,3.55,0,0,ai_triage,billing,invoice_confusion,26.6,0.978
TKT-005080,ACC-0223,USR-01049,2026-02-19T18:00:00,email,feature_request,medium,medium,21.58,0,3.78,0,0,ai_triage,feature_request,advanced_permissions,28.1,0.981
TKT-005081,ACC-0224,USR-01050,2025-05-03T16:00:00,email,access,medium,medium,8.53,0,2.39,0,0,control,access,mfa_lockout,32.33,0.977
TKT-005082,ACC-0224,USR-01051,2025-05-11T12:00:00,web_form,onboarding,medium,medium,16.22,0,3.38,0,0,control,onboarding,workspace_configuration,28.98,0.906
TKT-005083,ACC-0224,USR-01051,2025-06-08T13:00:00,chat,access,low,low,6.28,0,3.77,0,0,control,access,password_reset,17.46,0.935
TKT-005084,ACC-0224,USR-01051,2025-06-09T12:00:00,chat,billing,medium,medium,8.5,0,2.83,0,0,control,billing,tax_setup,30.12,0.978
TKT-005085,ACC-0224,USR-01050,2025-06-20T13:00:00,web_form,onboarding,medium,medium,15.17,0,4.4,0,0,control,onboarding,training_gap,23.66,0.947
TKT-005086,ACC-0224,USR-01051,2025-06-21T16:00:00,chat,billing,low,low,6.98,0,4.12,0,0,control,billing,invoice_confusion,15.85,0.986
TKT-005087,ACC-0224,USR-01051,2025-06-23T10:00:00,email,billing,medium,medium,8.99,0,3.07,0,0,control,billing,tax_setup,29.02,0.972
TKT-005088,ACC-0224,USR-01051,2025-06-24T08:00:00,phone,feature_request,medium,medium,23.23,0,2.79,0,0,control,feature_request,audit_log,33.39,0.982
TKT-005089,ACC-0224,USR-01050,2025-06-24T15:00:00,web_form,bug,critical,urgent,29.75,0,3.01,0,0,control,bug,notification_bug,48.65,0.913
TKT-005090,ACC-0224,USR-01050,2025-07-03T09:00:00,chat,billing,medium,medium,7.36,0,2.97,1,0,control,billing,tax_setup,31.88,0.98
TKT-005091,ACC-0224,USR-01050,2025-07-02T13:00:00,email,onboarding,low,low,11.45,0,2.87,0,1,control,onboarding,training_gap,27.53,0.988
TKT-005092,ACC-0224,USR-01051,2025-07-07T17:00:00,email,feature_request,low,low,29.39,0,3.37,0,0,control,feature_request,custom_dashboard,24.27,0.769
TKT-005093,ACC-0224,USR-01050,2025-09-05T15:00:00,chat,account_management,high,high,18.68,0,3.24,0,0,control,account_management,contract_update,38.89,0.947
TKT-005094,ACC-0224,USR-01050,2025-09-10T18:00:00,web_form,performance,high,high,33.11,1,1.91,0,0,control,performance,report_refresh,50.65,0.893
TKT-005095,ACC-0224,USR-01050,2025-10-07T14:00:00,email,billing,high,high,9.17,0,3.37,0,0,control,billing,tax_setup,36.26,0.98
TKT-005096,ACC-0224,USR-01050,2025-10-08T11:00:00,email,feature_request,low,low,21.44,1,2.36,0,0,control,feature_request,custom_dashboard,29.77,0.595
TKT-005097,ACC-0224,USR-01051,2025-11-18T17:00:00,chat,account_management,low,low,9.11,0,4.0,0,0,control,account_management,user_deactivation,16.9,0.929
TKT-005098,ACC-0224,USR-01050,2025-11-26T14:00:00,chat,access,medium,medium,11.01,0,3.5,1,0,control,access,mfa_lockout,29.99,0.975
TKT-005099,ACC-0224,USR-01050,2025-12-07T11:00:00,web_form,onboarding,low,low,12.37,0,2.45,0,0,control,integration,integration_other,25.33,0.775
TKT-005100,ACC-0224,USR-01050,2025-12-13T10:00:00,chat,account_management,low,low,8.45,0,3.47,0,0,control,account_management,renewal_changes,19.41,0.972
TKT-005101,ACC-0224,USR-01050,2026-01-18T13:00:00,email,onboarding,medium,medium,12.02,0,3.41,0,0,control,onboarding,import_mapping,27.95,0.991
TKT-005102,ACC-0224,USR-01051,2026-01-12T17:00:00,web_form,access,medium,medium,9.52,0,2.79,0,0,control,access,permission_setup,30.53,0.954
TKT-005103,ACC-0224,USR-01051,2026-01-01T09:00:00,web_form,billing,low,low,7.38,0,3.72,0,0,control,billing,tax_setup,17.94,0.983
TKT-005104,ACC-0224,USR-01051,2026-01-09T11:00:00,email,feature_request,low,low,18.76,0,3.22,0,0,control,feature_request,custom_dashboard,22.81,0.948
TKT-005105,ACC-0224,USR-01050,2026-03-19T10:00:00,web_form,onboarding,medium,medium,17.79,1,2.98,0,0,control,onboarding,import_mapping,33.41,0.977
TKT-005106,ACC-0224,USR-01051,2026-03-18T15:00:00,web_form,access,medium,medium,6.88,0,3.8,0,0,control,access,password_reset,24.93,0.988
TKT-005107,ACC-0224,USR-01051,2026-03-06T16:00:00,phone,integration,low,low,20.17,0,2.27,0,1,control,integration,identity_provisioning,32.35,0.374
TKT-005108,ACC-0225,USR-01055,2025-04-12T17:00:00,email,account_management,high,high,14.98,0,2.88,1,0,control,account_management,contract_update,52.22,0.98
TKT-005109,ACC-0225,USR-01055,2025-04-23T13:00:00,chat,billing,low,low,7.74,0,3.5,0,0,control,billing,invoice_confusion,28.71,0.864
TKT-005110,ACC-0225,USR-01053,2025-04-14T13:00:00,email,feature_request,low,low,18.31,0,3.56,0,0,control,performance,api_timeout,30.61,0.444
TKT-005111,ACC-0225,USR-01054,2025-05-02T13:00:00,chat,bug,high,high,35.45,0,2.8,0,0,control,bug,data_sync_bug,54.19,0.859
TKT-005112,ACC-0225,USR-01055,2025-06-26T14:00:00,email,account_management,medium,medium,8.64,0,3.35,0,0,control,account_management,user_deactivation,37.15,0.913
TKT-005113,ACC-0225,USR-01055,2025-06-16T16:00:00,chat,access,medium,medium,10.28,1,2.95,0,0,control,access,permission_setup,41.59,0.957
TKT-005114,ACC-0225,USR-01054,2025-07-18T18:00:00,phone,integration,high,high,40.14,1,2.72,0,0,control,integration,identity_provisioning,57.66,0.773
TKT-005115,ACC-0225,USR-01054,2025-11-06T18:00:00,web_form,account_management,critical,urgent,19.53,1,2.64,0,0,control,account_management,user_deactivation,60.07,0.892
TKT-005116,ACC-0225,USR-01054,2025-11-26T10:00:00,chat,integration,low,low,27.97,1,2.38,0,0,control,integration,webhook_failure,40.63,0.763
TKT-005117,ACC-0225,USR-01053,2025-11-11T10:00:00,web_form,integration,critical,urgent,61.77,1,2.79,1,0,control,integration,identity_provisioning,70.82,0.728
TKT-005118,ACC-0225,USR-01053,2026-03-11T13:00:00,email,access,medium,medium,9.05,0,3.92,0,0,control,access,mfa_lockout,34.39,0.947
TKT-005119,ACC-0226,USR-01061,2025-04-26T14:00:00,chat,access,medium,medium,7.47,0,3.41,0,0,guided_onboarding,access,password_reset,31.01,0.984
TKT-005120,ACC-0226,USR-01061,2025-04-07T08:00:00,email,feature_request,medium,medium,35.22,0,3.84,0,0,guided_onboarding,feature_request,audit_log,34.64,0.967
TKT-005121,ACC-0226,USR-01060,2025-05-19T16:00:00,web_form,onboarding,low,low,9.58,0,3.75,0,0,guided_onboarding,onboarding,workspace_configuration,22.25,0.981
TKT-005122,ACC-0226,USR-01064,2025-06-11T11:00:00,chat,integration,medium,medium,26.17,1,1.5,0,0,guided_onboarding,integration,webhook_failure,46.55,0.95
TKT-005123,ACC-0226,USR-01056,2025-06-20T08:00:00,email,access,medium,medium,7.64,0,3.58,0,0,guided_onboarding,access,permission_setup,30.19,0.94
TKT-005124,ACC-0226,USR-01059,2025-07-06T14:00:00,web_form,performance,medium,medium,26.37,1,2.53,0,0,guided_onboarding,performance,dashboard_latency,41.44,0.916
TKT-005125,ACC-0226,USR-01057,2025-08-03T13:00:00,web_form,account_management,low,low,13.55,0,3.38,0,0,guided_onboarding,account_management,renewal_changes,24.92,0.991
TKT-005126,ACC-0226,USR-01057,2025-08-05T10:00:00,web_form,bug,high,high,19.37,1,2.36,0,0,guided_onboarding,bug,report_export,49.54,0.741
TKT-005127,ACC-0226,USR-01060,2025-09-21T12:00:00,email,performance,critical,urgent,51.52,1,2.33,0,0,guided_onboarding,performance,dashboard_latency,62.68,0.97
TKT-005128,ACC-0226,USR-01056,2025-09-20T17:00:00,chat,feature_request,high,high,46.59,0,3.71,0,0,guided_onboarding,feature_request,audit_log,46.36,0.955
TKT-005129,ACC-0226,USR-01059,2025-09-17T10:00:00,web_form,performance,critical,urgent,47.24,1,1.81,0,0,guided_onboarding,performance,dashboard_latency,64.39,0.961
TKT-005130,ACC-0226,USR-01064,2025-09-25T18:00:00,email,feature_request,low,low,30.8,0,3.46,0,0,guided_onboarding,feature_request,audit_log,28.12,0.972
TKT-005131,ACC-0226,USR-01063,2025-09-26T11:00:00,chat,bug,critical,urgent,38.65,0,2.63,0,0,guided_onboarding,bug,filter_logic,56.4,0.862
TKT-005132,ACC-0226,USR-01057,2025-11-24T13:00:00,phone,bug,high,high,29.87,1,2.87,0,0,guided_onboarding,bug,data_sync_bug,49.17,0.938
TKT-005133,ACC-0226,USR-01057,2025-11-26T09:00:00,email,performance,medium,medium,22.13,0,2.54,0,0,guided_onboarding,performance,report_refresh,38.41,0.926
TKT-005134,ACC-0226,USR-01061,2025-12-09T15:00:00,phone,bug,medium,medium,20.45,0,2.53,0,0,guided_onboarding,bug,data_sync_bug,38.11,0.933
TKT-005135,ACC-0226,USR-01056,2025-12-21T08:00:00,email,onboarding,low,low,7.46,0,3.9,0,0,guided_onboarding,onboarding,workspace_configuration,21.05,0.962
TKT-005136,ACC-0226,USR-01060,2026-01-21T16:00:00,email,performance,high,high,22.74,0,3.23,0,0,guided_onboarding,performance,api_timeout,43.79,0.965
TKT-005137,ACC-0226,USR-01061,2026-02-10T18:00:00,web_form,feature_request,low,low,25.0,0,3.16,0,0,guided_onboarding,feature_request,bulk_actions,28.41,0.781
TKT-005138,ACC-0226,USR-01059,2026-03-02T11:00:00,web_form,access,medium,medium,6.13,0,3.8,0,0,guided_onboarding,access,sso_role_mapping,28.78,0.983
TKT-005139,ACC-0227,USR-01076,2025-03-12T18:00:00,web_form,performance,high,urgent,43.69,0,2.54,0,0,guided_onboarding,performance,dashboard_latency,62.0,0.944
TKT-005140,ACC-0227,USR-01073,2025-04-09T14:00:00,web_form,billing,high,urgent,12.39,0,3.37,0,1,guided_onboarding,billing,invoice_confusion,55.83,0.828
TKT-005141,ACC-0227,USR-01073,2025-05-19T15:00:00,chat,onboarding,high,urgent,15.46,0,3.65,0,0,guided_onboarding,onboarding,import_mapping,50.57,0.982
TKT-005142,ACC-0227,USR-01072,2025-05-07T11:00:00,web_form,integration,medium,medium,28.27,0,2.67,0,0,guided_onboarding,integration,slack_alerts,49.44,0.827
TKT-005143,ACC-0227,USR-01069,2025-06-03T13:00:00,email,onboarding,low,low,11.43,0,3.27,0,1,guided_onboarding,onboarding,workspace_configuration,39.93,0.99
TKT-005144,ACC-0227,USR-01066,2025-07-13T18:00:00,email,performance,critical,urgent,57.43,0,2.71,0,0,guided_onboarding,performance,job_queue_delay,70.31,0.516
TKT-005145,ACC-0227,USR-01074,2025-07-25T11:00:00,web_form,performance,medium,medium,21.76,1,2.58,0,0,guided_onboarding,performance,api_timeout,50.63,0.887
TKT-005146,ACC-0227,USR-01078,2025-08-08T14:00:00,phone,performance,high,urgent,36.39,0,2.31,0,1,guided_onboarding,performance,report_refresh,66.13,0.936
TKT-005147,ACC-0227,USR-01070,2025-09-08T18:00:00,web_form,bug,critical,urgent,38.54,1,1.81,0,1,guided_onboarding,bug,notification_bug,77.48,0.97
TKT-005148,ACC-0227,USR-01070,2025-12-16T15:00:00,web_form,performance,high,urgent,46.72,1,1.45,0,1,guided_onboarding,performance,dashboard_latency,74.68,0.965
TKT-005149,ACC-0227,USR-01074,2026-02-16T12:00:00,phone,billing,low,low,8.48,0,3.86,0,0,guided_onboarding,billing,invoice_confusion,31.87,0.969
TKT-005150,ACC-0227,USR-01076,2026-02-04T12:00:00,web_form,performance,high,urgent,42.32,1,1.77,1,0,guided_onboarding,performance,dashboard_latency,70.37,0.968
TKT-005151,ACC-0227,USR-01066,2026-03-22T10:00:00,email,integration,medium,medium,30.84,0,2.86,0,0,guided_onboarding,performance,performance_other,49.02,0.656
TKT-005152,ACC-0228,USR-01086,2026-01-09T12:00:00,email,billing,critical,urgent,17.91,0,3.31,0,0,control,billing,invoice_confusion,59.08,0.975
TKT-005153,ACC-0228,USR-01091,2026-01-14T08:00:00,email,onboarding,medium,medium,18.21,1,2.71,0,0,control,onboarding,setup_guidance,49.24,0.96
TKT-005154,ACC-0228,USR-01085,2026-02-08T14:00:00,web_form,billing,high,urgent,14.36,0,3.15,1,0,control,billing,invoice_confusion,55.54,0.982
TKT-005155,ACC-0228,USR-01083,2026-03-06T12:00:00,chat,bug,critical,urgent,46.27,1,2.71,0,0,control,bug,data_sync_bug,70.09,0.745
TKT-005156,ACC-0228,USR-01080,2026-03-11T15:00:00,web_form,performance,medium,medium,28.12,0,2.65,0,0,control,integration,integration_other,49.51,0.504
TKT-005157,ACC-0228,USR-01082,2026-03-26T11:00:00,email,access,medium,medium,8.67,0,3.67,0,0,control,access,mfa_lockout,40.36,0.977
TKT-005158,ACC-0228,USR-01085,2026-03-10T11:00:00,email,performance,critical,urgent,36.7,0,1.78,0,0,control,performance,dashboard_latency,70.65,0.906
TKT-005159,ACC-0229,USR-01094,2025-12-25T12:00:00,email,access,high,high,8.82,1,2.72,0,0,control,access,mfa_lockout,41.54,0.876
TKT-005160,ACC-0229,USR-01093,2025-12-16T17:00:00,email,feature_request,medium,medium,25.13,0,3.53,0,0,control,feature_request,custom_dashboard,30.08,0.97
TKT-005161,ACC-0229,USR-01094,2025-12-12T09:00:00,email,billing,medium,medium,10.47,0,3.91,0,0,control,billing,invoice_confusion,25.13,0.954
TKT-005162,ACC-0229,USR-01093,2026-01-01T12:00:00,web_form,billing,low,low,7.81,0,3.33,1,0,control,billing,invoice_confusion,22.68,0.971
TKT-005163,ACC-0229,USR-01093,2026-01-07T12:00:00,email,onboarding,medium,medium,12.96,0,3.49,0,0,control,onboarding,setup_guidance,27.75,0.993
TKT-005164,ACC-0229,USR-01093,2026-02-14T15:00:00,email,billing,low,low,6.1,0,3.74,1,0,control,billing,invoice_confusion,20.27,0.975
TKT-005165,ACC-0229,USR-01094,2026-02-10T16:00:00,chat,feature_request,low,low,25.75,0,3.48,1,0,control,feature_request,advanced_permissions,25.66,0.983
TKT-005166,ACC-0229,USR-01094,2026-02-20T14:00:00,phone,feature_request,low,low,22.37,0,3.39,0,0,control,feature_request,audit_log,22.71,0.99
TKT-005167,ACC-0229,USR-01093,2026-02-27T13:00:00,phone,account_management,high,high,15.18,0,3.95,0,0,control,account_management,renewal_changes,34.61,0.865
TKT-005168,ACC-0229,USR-01093,2026-02-08T12:00:00,email,onboarding,low,low,12.32,0,3.32,0,0,control,onboarding,setup_guidance,20.97,0.982
TKT-005169,ACC-0229,USR-01094,2026-02-04T15:00:00,chat,onboarding,low,low,9.2,1,2.29,1,0,control,onboarding,workspace_configuration,30.27,0.975
TKT-005170,ACC-0229,USR-01093,2026-03-16T09:00:00,web_form,onboarding,medium,medium,18.1,0,3.63,0,0,control,onboarding,import_mapping,28.12,0.931
TKT-005171,ACC-0229,USR-01094,2026-03-04T09:00:00,email,performance,high,high,21.34,0,3.31,0,0,control,performance,dashboard_latency,39.1,0.841
TKT-005172,ACC-0229,USR-01094,2026-03-21T17:00:00,web_form,access,medium,medium,8.96,0,3.13,0,0,control,access,mfa_lockout,28.72,0.957
TKT-005173,ACC-0230,USR-01095,2025-01-03T18:00:00,chat,access,high,high,8.44,0,3.69,0,0,control,access,mfa_lockout,38.51,0.889
TKT-005174,ACC-0230,USR-01095,2025-01-19T18:00:00,chat,onboarding,medium,medium,14.9,0,3.83,0,0,control,onboarding,workspace_configuration,30.45,0.988
