account_id,month,active_users,feature_a_usage,feature_b_usage,feature_c_usage,login_frequency,usage_drop_flag
ACC-0286,2026-01-01,117,931,506,212,3.49,0
ACC-0286,2026-02-01,115,803,374,380,3.26,0
ACC-0286,2026-03-01,120,828,632,404,3.63,0
ACC-0287,2025-01-01,10,62,47,21,4.26,0
ACC-0287,2025-02-01,8,54,37,17,3.81,1
ACC-0287,2025-03-01,9,50,25,24,4.12,0
ACC-0287,2025-04-01,9,63,41,21,3.41,0
ACC-0287,2025-05-01,9,64,37,19,3.65,0
ACC-0287,2025-06-01,9,56,42,26,3.98,0
ACC-0287,2025-07-01,9,59,38,11,3.52,0
ACC-0287,2025-08-01,8,49,33,20,4.4,0
ACC-0287,2025-09-01,9,65,49,20,3.74,0
ACC-0287,2025-10-01,9,59,33,13,3.18,0
ACC-0287,2025-11-01,9,71,48,23,3.51,0
ACC-0287,2025-12-01,8,38,23,21,4.58,0
ACC-0287,2026-01-01,10,64,30,24,4.0,0
ACC-0287,2026-02-01,9,61,28,22,4.66,0
ACC-0287,2026-03-01,10,68,49,21,3.99,0
ACC-0288,2025-01-01,17,84,64,52,4.05,0
ACC-0288,2025-02-01,16,99,67,49,4.85,0
ACC-0288,2025-03-01,16,123,69,46,3.48,0
ACC-0288,2025-04-01,17,114,32,57,4.2,0
ACC-0288,2025-05-01,15,87,66,29,3.8,0
ACC-0288,2025-06-01,15,92,55,43,4.39,0
ACC-0288,2025-07-01,15,107,60,28,5.46,0
ACC-0288,2025-08-01,17,140,83,37,2.56,0
ACC-0288,2025-09-01,15,108,60,33,2.45,0
ACC-0288,2025-10-01,16,84,56,46,3.48,0
ACC-0288,2025-11-01,15,100,71,33,5.23,0
ACC-0288,2025-12-01,14,68,40,21,4.44,0
ACC-0288,2026-01-01,15,74,66,43,4.94,0
ACC-0288,2026-02-01,17,93,73,46,3.87,0
ACC-0288,2026-03-01,16,81,57,42,5.26,0
ACC-0289,2025-01-01,7,50,29,17,3.19,0
ACC-0289,2025-02-01,6,33,27,17,4.72,1
ACC-0289,2025-03-01,7,46,23,17,3.69,0
ACC-0289,2025-04-01,7,42,28,19,3.68,0
ACC-0289,2025-05-01,7,35,30,16,4.78,0
ACC-0289,2025-06-01,6,28,28,13,4.14,1
ACC-0289,2025-07-01,6,45,26,15,3.38,0
ACC-0289,2025-08-01,7,37,25,11,4.09,0
ACC-0289,2025-09-01,7,47,26,17,4.27,0
ACC-0289,2025-10-01,6,40,19,14,2.97,1
ACC-0289,2025-11-01,7,37,35,7,5.37,0
ACC-0289,2025-12-01,5,25,21,14,4.0,1
ACC-0289,2026-01-01,7,39,26,15,3.82,0
ACC-0289,2026-02-01,6,38,24,17,3.3,1
ACC-0289,2026-03-01,6,46,26,16,4.52,0
ACC-0290,2025-01-01,32,272,133,79,4.65,0
ACC-0290,2025-02-01,30,191,131,78,3.84,0
ACC-0290,2025-03-01,32,188,156,80,3.51,0
ACC-0290,2025-04-01,35,168,142,157,4.18,0
ACC-0290,2025-05-01,34,245,139,105,2.72,0
ACC-0290,2025-06-01,31,209,132,152,4.4,0
ACC-0290,2025-07-01,31,241,140,97,4.14,0
ACC-0290,2025-08-01,31,216,122,112,3.49,0
ACC-0290,2025-09-01,26,213,101,116,4.31,1
ACC-0290,2025-10-01,26,172,100,47,4.82,0
ACC-0290,2025-11-01,29,203,131,89,5.01,0
ACC-0290,2025-12-01,30,203,85,84,4.46,0
ACC-0290,2026-01-01,33,248,93,71,4.61,0
ACC-0290,2026-02-01,30,224,83,93,4.18,0
ACC-0290,2026-03-01,32,171,80,106,4.57,0
ACC-0291,2025-12-01,417,2546,2460,1476,5.13,0
ACC-0291,2026-01-01,417,1916,2108,1360,4.56,0
ACC-0291,2026-02-01,380,2339,2276,1188,3.99,0
ACC-0291,2026-03-01,529,2815,3362,2070,4.04,0
ACC-0292,2025-11-01,27,174,114,58,3.9,0
ACC-0292,2025-12-01,25,153,96,31,4.27,0
ACC-0292,2026-01-01,27,120,103,61,5.09,0
ACC-0292,2026-02-01,30,217,156,63,4.17,0
ACC-0292,2026-03-01,34,229,149,77,4.68,0
ACC-0293,2025-08-01,107,479,408,253,4.28,0
ACC-0293,2025-09-01,83,583,343,193,3.86,1
ACC-0293,2025-10-01,91,706,307,221,5.57,0
ACC-0293,2025-11-01,100,660,350,335,5.4,0
ACC-0293,2025-12-01,116,889,478,287,3.72,0
ACC-0293,2026-01-01,113,761,573,374,3.98,0
ACC-0293,2026-02-01,116,799,360,279,4.83,0
ACC-0293,2026-03-01,120,740,475,444,4.32,0
ACC-0294,2026-01-01,28,160,110,95,4.18,0
ACC-0294,2026-02-01,30,196,122,79,4.97,0
ACC-0294,2026-03-01,29,192,71,88,3.43,0
ACC-0295,2025-01-01,18,164,77,56,4.8,0
ACC-0295,2025-02-01,21,131,113,61,4.23,0
ACC-0295,2025-03-01,20,126,82,49,4.47,0
ACC-0295,2025-04-01,22,113,110,49,5.09,0
ACC-0295,2025-05-01,19,132,75,28,5.42,0
ACC-0295,2025-06-01,18,118,58,31,4.06,0
ACC-0295,2025-07-01,18,93,73,29,4.29,0
ACC-0295,2025-08-01,19,71,69,52,3.46,0
ACC-0295,2025-09-01,20,139,65,49,4.78,0
ACC-0295,2025-10-01,18,112,90,35,4.52,0
ACC-0295,2025-11-01,18,113,80,21,3.83,0
ACC-0295,2025-12-01,19,128,69,35,4.64,0
ACC-0295,2026-01-01,19,134,83,42,4.95,0
ACC-0295,2026-02-01,19,148,97,57,4.07,0
ACC-0295,2026-03-01,22,146,94,54,3.41,0
ACC-0296,2025-03-01,56,328,270,224,4.62,0
ACC-0296,2025-04-01,50,306,97,155,4.76,0
ACC-0296,2025-05-01,52,304,200,210,4.16,0
ACC-0296,2025-06-01,66,387,282,191,5.65,0
ACC-0296,2025-07-01,57,503,214,243,4.28,0
ACC-0296,2025-08-01,63,324,275,154,4.38,0
ACC-0296,2025-09-01,44,281,218,157,3.34,1
ACC-0296,2025-10-01,43,303,230,108,5.67,0
ACC-0296,2025-11-01,49,212,139,183,4.29,0
ACC-0296,2025-12-01,61,316,255,195,4.1,0
ACC-0296,2026-01-01,58,353,245,197,4.38,0
ACC-0296,2026-02-01,64,331,169,250,3.54,0
ACC-0296,2026-03-01,58,337,208,126,3.8,0
ACC-0297,2025-09-01,73,474,328,208,4.83,0
ACC-0297,2025-10-01,68,284,296,254,3.81,0
ACC-0297,2025-11-01,75,417,347,331,4.23,0
ACC-0297,2025-12-01,90,574,486,313,5.7,0
ACC-0297,2026-01-01,98,566,356,317,2.77,0
ACC-0297,2026-02-01,94,564,403,428,4.24,0
ACC-0297,2026-03-01,86,472,370,280,5.34,0
ACC-0298,2025-01-01,57,428,223,226,3.57,0
ACC-0298,2025-02-01,57,352,167,206,5.18,0
ACC-0298,2025-03-01,53,435,147,125,4.1,0
ACC-0298,2025-04-01,53,305,222,149,3.95,0
ACC-0298,2025-05-01,55,317,220,151,3.36,0
ACC-0298,2025-06-01,57,477,282,195,3.75,0
ACC-0298,2025-07-01,50,383,113,147,4.71,0
ACC-0298,2025-08-01,51,355,224,111,4.26,0
ACC-0298,2025-09-01,43,299,199,149,4.25,1
ACC-0298,2025-10-01,45,234,183,118,4.92,0
ACC-0298,2025-11-01,46,333,251,136,3.82,0
ACC-0298,2025-12-01,50,236,144,181,3.22,0
ACC-0298,2026-01-01,51,325,192,194,4.24,0
ACC-0298,2026-02-01,52,393,243,115,4.38,0
ACC-0298,2026-03-01,52,295,290,170,4.05,0
ACC-0299,2025-01-01,187,1395,826,528,4.66,0
ACC-0299,2025-02-01,169,1282,593,511,3.08,0
ACC-0299,2025-03-01,174,1379,1072,697,3.19,0
ACC-0299,2025-04-01,174,1196,1015,459,3.79,0
ACC-0299,2025-05-01,173,1440,803,557,4.26,0
ACC-0299,2025-06-01,198,1079,1245,456,5.02,0
ACC-0299,2025-07-01,157,1002,1058,579,4.49,1
ACC-0299,2025-08-01,174,990,1125,614,4.82,0
ACC-0299,2025-09-01,153,947,901,517,4.08,0
ACC-0299,2025-10-01,161,1124,727,648,4.37,0
ACC-0299,2025-11-01,161,1164,871,493,5.59,1
ACC-0299,2025-12-01,183,1172,1020,743,3.98,0
ACC-0299,2026-01-01,193,1310,865,787,4.7,0
ACC-0299,2026-02-01,181,1396,776,575,3.9,0
ACC-0299,2026-03-01,195,1164,1146,705,3.94,0
ACC-0300,2025-07-01,18,102,53,53,2.7,0
ACC-0300,2025-08-01,19,125,56,37,3.06,0
ACC-0300,2025-09-01,17,85,76,39,3.87,0
ACC-0300,2025-10-01,20,143,100,42,4.18,0
ACC-0300,2025-11-01,19,126,66,42,3.91,0
ACC-0300,2025-12-01,18,117,81,43,3.79,0
ACC-0300,2026-01-01,20,109,91,46,4.34,0
ACC-0300,2026-02-01,20,165,88,50,3.72,0
ACC-0300,2026-03-01,20,124,57,47,4.33,0
ACC-0301,2025-01-01,574,3656,2900,1814,5.06,0
ACC-0301,2025-02-01,556,4857,2830,2005,4.29,0
ACC-0301,2025-03-01,541,2887,2488,2107,3.23,0
ACC-0301,2025-04-01,573,3828,3207,2011,3.51,0
ACC-0301,2025-05-01,546,3872,3580,1615,3.4,0
ACC-0301,2025-06-01,588,4076,2876,2460,4.85,0
ACC-0301,2025-07-01,574,2497,2543,1616,3.68,0
ACC-0301,2025-08-01,611,4113,2107,2299,4.21,0
ACC-0301,2025-09-01,506,3703,2205,2065,4.1,1
ACC-0301,2025-10-01,468,3782,1975,2332,3.53,0
ACC-0301,2025-11-01,484,3526,2460,1179,2.24,0
ACC-0301,2025-12-01,570,1859,3092,2099,3.7,0
ACC-0301,2026-01-01,578,3744,3656,1890,5.22,0
ACC-0301,2026-02-01,645,4030,2292,1961,4.57,0
ACC-0301,2026-03-01,606,4361,3628,2164,4.01,0
ACC-0302,2025-01-01,47,421,136,166,5.48,0
ACC-0302,2025-02-01,42,319,210,90,4.7,0
ACC-0302,2025-03-01,45,289,172,185,4.12,0
ACC-0302,2025-04-01,44,264,168,107,3.87,0
ACC-0302,2025-05-01,46,319,232,154,3.87,0
ACC-0302,2025-06-01,43,293,172,135,4.38,0
ACC-0302,2025-07-01,44,299,174,116,3.77,0
ACC-0302,2025-08-01,48,289,145,192,3.54,0
ACC-0302,2025-09-01,38,267,155,55,4.47,1
ACC-0302,2025-10-01,40,294,96,187,3.27,0
ACC-0302,2025-11-01,35,257,156,113,3.8,0
ACC-0302,2025-12-01,46,297,130,186,4.35,0
ACC-0302,2026-01-01,49,349,294,146,4.21,0
ACC-0302,2026-02-01,48,295,227,54,4.15,0
ACC-0302,2026-03-01,45,285,152,172,3.85,0
ACC-0303,2025-01-01,21,135,94,68,4.34,0
ACC-0303,2025-02-01,22,146,81,53,4.0,0
ACC-0303,2025-03-01,22,145,76,51,3.13,0
ACC-0303,2025-04-01,21,136,116,67,3.48,0
ACC-0303,2025-05-01,21,141,82,49,3.95,0
ACC-0303,2025-06-01,24,145,104,26,4.78,0
ACC-0303,2025-07-01,21,112,77,56,4.21,0
ACC-0303,2025-08-01,22,136,122,46,6.08,0
ACC-0303,2025-09-01,23,170,75,68,4.62,0
ACC-0303,2025-10-01,18,89,78,42,3.84,1
ACC-0303,2025-11-01,23,127,85,49,4.56,0
ACC-0303,2025-12-01,18,107,48,41,4.71,1
ACC-0303,2026-01-01,22,125,99,52,5.15,0
ACC-0303,2026-02-01,21,67,101,46,4.01,0
ACC-0303,2026-03-01,22,108,91,60,4.45,0
ACC-0304,2025-01-01,25,189,82,53,4.1,0
ACC-0304,2025-02-01,26,159,132,68,4.25,0
ACC-0304,2025-03-01,26,189,111,39,4.96,0
ACC-0304,2025-04-01,26,188,98,38,2.6,0
ACC-0304,2025-05-01,24,169,123,63,3.46,0
ACC-0304,2025-06-01,24,191,73,87,5.51,0
ACC-0304,2025-07-01,27,186,103,72,4.84,0
ACC-0304,2025-08-01,25,132,96,51,5.07,0
ACC-0304,2025-09-01,25,165,122,79,4.35,0
ACC-0304,2025-10-01,26,139,127,82,2.89,0
ACC-0304,2025-11-01,28,160,128,70,4.16,0
ACC-0304,2025-12-01,24,129,108,55,3.28,1
ACC-0304,2026-01-01,24,121,88,65,3.7,0
ACC-0304,2026-02-01,27,171,104,67,5.18,0
ACC-0304,2026-03-01,23,191,111,56,5.03,1
ACC-0305,2025-01-01,28,190,102,84,3.7,0
ACC-0305,2025-02-01,29,210,143,59,4.73,0
ACC-0305,2025-03-01,27,111,94,79,4.19,0
ACC-0305,2025-04-01,28,183,115,78,3.07,0
ACC-0305,2025-05-01,29,192,87,49,3.94,0
ACC-0305,2025-06-01,29,188,105,62,3.92,0
ACC-0305,2025-07-01,28,220,65,78,4.12,0
ACC-0305,2025-08-01,30,234,104,89,3.32,0
ACC-0305,2025-09-01,29,180,119,56,4.51,0
ACC-0305,2025-10-01,32,173,136,94,3.99,0
ACC-0305,2025-11-01,31,186,124,60,4.29,0
ACC-0305,2025-12-01,27,194,96,56,4.52,0
ACC-0305,2026-01-01,31,222,172,86,4.56,0
ACC-0305,2026-02-01,30,244,152,56,4.76,0
ACC-0305,2026-03-01,29,182,77,47,3.94,0
ACC-0306,2025-06-01,45,275,210,125,4.26,0
ACC-0306,2025-07-01,43,293,193,94,3.67,0
ACC-0306,2025-08-01,45,317,190,142,4.11,0
ACC-0306,2025-09-01,47,323,174,129,4.16,0
ACC-0306,2025-10-01,45,394,170,153,4.53,0
ACC-0306,2025-11-01,50,280,258,154,5.95,0
ACC-0306,2025-12-01,54,278,212,223,4.26,0
ACC-0306,2026-01-01,56,408,214,170,3.54,0
ACC-0306,2026-02-01,62,319,262,219,4.19,0
ACC-0306,2026-03-01,52,280,234,138,2.75,1
ACC-0307,2025-06-01,6,33,27,14,4.03,0
ACC-0307,2025-07-01,5,26,17,11,3.4,1
ACC-0307,2025-08-01,6,36,17,12,4.27,0
ACC-0307,2025-09-01,6,41,27,22,5.01,0
ACC-0307,2025-10-01,6,36,23,16,3.55,0
ACC-0307,2025-11-01,6,30,21,12,3.98,0
ACC-0307,2025-12-01,6,45,26,10,4.22,0
ACC-0307,2026-01-01,6,47,32,14,3.6,0
ACC-0307,2026-02-01,6,36,24,18,4.87,0
ACC-0307,2026-03-01,7,46,22,14,4.24,0
ACC-0308,2025-05-01,13,88,61,35,4.55,0
ACC-0308,2025-06-01,13,103,36,31,4.63,0
ACC-0308,2025-07-01,14,71,45,36,4.56,0
ACC-0308,2025-08-01,15,103,43,42,3.58,0
ACC-0308,2025-09-01,17,108,85,44,3.78,0
ACC-0308,2025-10-01,17,150,79,41,3.62,0
ACC-0308,2025-11-01,16,115,54,39,5.21,0
ACC-0308,2025-12-01,16,85,93,54,4.55,0
ACC-0308,2026-01-01,18,111,84,40,3.25,0
ACC-0308,2026-02-01,19,94,82,49,4.56,0
ACC-0308,2026-03-01,16,102,67,43,4.2,1
ACC-0309,2025-06-01,107,540,611,382,4.35,0
ACC-0309,2025-07-01,97,523,464,299,4.63,0
ACC-0309,2025-08-01,98,803,472,308,4.53,0
ACC-0309,2025-09-01,104,523,565,367,3.71,0
ACC-0309,2025-10-01,93,705,397,329,4.22,0
ACC-0309,2025-11-01,94,663,370,299,5.86,0
ACC-0309,2025-12-01,120,902,753,416,4.28,0
ACC-0309,2026-01-01,117,702,288,439,3.31,0
ACC-0309,2026-02-01,128,825,537,405,5.17,0
ACC-0309,2026-03-01,130,840,439,500,3.52,0
ACC-0310,2025-10-01,19,133,96,42,4.48,0
ACC-0310,2025-11-01,20,145,99,46,3.48,0
ACC-0310,2025-12-01,18,135,57,48,4.74,0
ACC-0310,2026-01-01,23,145,112,46,3.56,0
ACC-0310,2026-02-01,23,181,123,56,3.7,0
ACC-0310,2026-03-01,25,116,107,61,5.11,0
ACC-0311,2025-04-01,410,2239,2168,1148,3.99,0
ACC-0311,2025-05-01,393,2409,2090,1520,5.26,0
ACC-0311,2025-06-01,385,2552,1546,1659,4.55,0
ACC-0311,2025-07-01,408,2690,2237,1526,4.83,0
ACC-0311,2025-08-01,472,3194,3246,1859,4.16,0
ACC-0311,2025-09-01,318,2096,2125,845,4.26,1
ACC-0311,2025-10-01,373,2265,1586,1342,3.68,0
ACC-0311,2025-11-01,392,2947,2746,1494,4.68,1
ACC-0311,2025-12-01,400,2825,1827,980,3.97,0
ACC-0311,2026-01-01,464,2386,1812,1676,3.91,0
ACC-0311,2026-02-01,443,3361,2473,1221,5.1,0
ACC-0311,2026-03-01,449,2931,2291,1554,3.98,0
ACC-0312,2025-06-01,9,65,41,10,4.56,0
ACC-0312,2025-07-01,10,52,40,23,5.36,0
ACC-0312,2025-08-01,10,55,43,37,3.76,0
ACC-0312,2025-09-01,11,77,39,37,3.87,0
ACC-0312,2025-10-01,10,59,46,20,4.41,0
ACC-0312,2025-11-01,11,56,40,28,4.69,0
ACC-0312,2025-12-01,10,66,38,28,4.56,0
ACC-0312,2026-01-01,11,77,41,29,4.53,0
ACC-0312,2026-02-01,13,79,51,27,3.48,0
ACC-0312,2026-03-01,11,79,51,28,3.99,1
ACC-0313,2025-06-01,21,115,76,37,5.15,0
ACC-0313,2025-07-01,22,96,95,57,4.35,0
ACC-0313,2025-08-01,21,160,92,63,3.68,0
ACC-0313,2025-09-01,22,153,73,67,2.71,0
ACC-0313,2025-10-01,24,139,92,63,4.48,0
ACC-0313,2025-11-01,25,183,99,90,5.17,0
ACC-0313,2025-12-01,23,146,88,61,3.52,0
ACC-0313,2026-01-01,23,94,86,70,4.09,0
ACC-0313,2026-02-01,24,163,79,60,4.82,0
ACC-0313,2026-03-01,25,189,127,70,3.7,0
ACC-0314,2025-01-01,7,60,30,17,3.6,0
ACC-0314,2025-02-01,7,51,28,14,4.0,0
ACC-0314,2025-03-01,8,57,36,21,3.37,0
ACC-0314,2025-04-01,7,53,27,21,4.58,0
ACC-0314,2025-05-01,8,52,38,13,4.22,0
ACC-0314,2025-06-01,8,54,39,18,3.82,0
ACC-0314,2025-07-01,6,37,27,17,3.22,1
ACC-0314,2025-08-01,8,43,32,17,4.49,0
ACC-0314,2025-09-01,7,50,39,18,3.8,0
ACC-0314,2025-10-01,7,60,32,21,3.08,0
ACC-0314,2025-11-01,7,43,24,17,4.28,0
ACC-0314,2025-12-01,7,46,27,19,4.36,0
ACC-0314,2026-01-01,7,53,31,17,2.74,0
ACC-0314,2026-02-01,7,38,28,18,5.13,0
ACC-0314,2026-03-01,8,43,24,21,4.37,0
ACC-0315,2025-01-01,63,408,288,147,3.5,0
ACC-0315,2025-02-01,66,413,307,196,4.24,0
ACC-0315,2025-03-01,77,419,275,282,4.89,0
ACC-0315,2025-04-01,70,594,304,127,4.27,0
ACC-0315,2025-05-01,66,529,321,137,5.15,0
ACC-0315,2025-06-01,72,442,290,300,2.82,0
ACC-0315,2025-07-01,66,508,265,241,4.27,0
ACC-0315,2025-08-01,65,364,303,179,3.13,0
ACC-0315,2025-09-01,56,332,175,182,4.74,0
ACC-0315,2025-10-01,56,298,251,219,5.75,0
ACC-0315,2025-11-01,61,329,291,206,3.39,0
ACC-0315,2025-12-01,65,559,328,161,4.21,0
ACC-0315,2026-01-01,70,321,192,231,4.32,0
ACC-0315,2026-02-01,61,422,303,185,4.24,0
ACC-0315,2026-03-01,71,495,196,182,3.92,0
ACC-0316,2025-08-01,30,243,138,72,4.05,0
ACC-0316,2025-09-01,28,162,133,116,5.05,0
ACC-0316,2025-10-01,26,204,95,128,4.37,0
ACC-0316,2025-11-01,31,189,139,110,3.55,0
ACC-0316,2025-12-01,32,200,159,61,3.95,0
ACC-0316,2026-01-01,39,200,199,94,3.56,0
ACC-0316,2026-02-01,36,308,129,71,3.22,0
ACC-0316,2026-03-01,38,190,191,123,4.18,0
ACC-0317,2025-01-01,108,606,454,255,5.14,0
ACC-0317,2025-02-01,99,691,323,279,3.94,0
ACC-0317,2025-03-01,139,901,478,401,3.15,0
ACC-0317,2025-04-01,119,1015,519,456,3.56,1
ACC-0317,2025-05-01,119,800,418,414,4.63,0
ACC-0317,2025-06-01,124,785,616,374,3.96,0
ACC-0317,2025-07-01,123,649,336,318,4.47,0
ACC-0317,2025-08-01,129,744,716,415,4.12,0
ACC-0317,2025-09-01,94,812,374,213,5.92,1
ACC-0317,2025-10-01,101,745,549,366,4.88,0
ACC-0317,2025-11-01,99,723,403,315,4.28,0
ACC-0317,2025-12-01,110,776,495,415,4.65,0
ACC-0317,2026-01-01,135,1033,531,474,5.19,0
ACC-0317,2026-02-01,113,984,393,432,4.2,1
ACC-0317,2026-03-01,120,608,579,275,3.19,0
ACC-0318,2025-01-01,16,135,57,48,4.76,0
ACC-0318,2025-02-01,17,135,67,46,3.32,0
ACC-0318,2025-03-01,15,116,68,35,5.54,0
ACC-0318,2025-04-01,19,132,55,46,3.62,0
ACC-0318,2025-05-01,17,92,53,21,4.32,0
ACC-0318,2025-06-01,14,86,65,28,3.44,1
ACC-0318,2025-07-01,16,89,67,30,4.13,0
ACC-0318,2025-08-01,16,103,86,41,4.55,0
ACC-0318,2025-09-01,16,107,62,39,4.65,0
ACC-0318,2025-10-01,16,96,59,35,4.32,0
ACC-0318,2025-11-01,16,130,99,34,4.41,0
ACC-0318,2025-12-01,17,105,56,58,4.68,0
ACC-0318,2026-01-01,17,137,80,41,3.52,0
ACC-0318,2026-02-01,16,125,74,38,5.44,0
ACC-0318,2026-03-01,16,121,68,56,4.73,0
ACC-0319,2025-01-01,24,151,98,49,3.24,0
ACC-0319,2025-02-01,24,141,88,58,4.24,0
ACC-0319,2025-03-01,24,201,111,87,3.89,0
ACC-0319,2025-04-01,25,151,91,91,3.66,0
ACC-0319,2025-05-01,21,120,52,41,3.6,1
ACC-0319,2025-06-01,24,101,121,35,4.11,0
ACC-0319,2025-07-01,22,162,96,68,3.95,0
ACC-0319,2025-08-01,23,159,113,67,4.43,0
ACC-0319,2025-09-01,24,155,106,85,4.03,0
ACC-0319,2025-10-01,23,138,101,30,4.11,0
ACC-0319,2025-11-01,25,148,106,90,4.43,0
ACC-0319,2025-12-01,19,94,74,39,4.27,1
ACC-0319,2026-01-01,23,179,74,54,4.35,0
ACC-0319,2026-02-01,24,159,52,60,4.09,0
ACC-0319,2026-03-01,25,182,107,66,5.15,0
ACC-0320,2025-03-01,15,102,87,31,3.37,0
ACC-0320,2025-04-01,14,85,29,29,4.44,0
ACC-0320,2025-05-01,14,79,57,35,4.7,0
ACC-0320,2025-06-01,16,119,51,35,5.39,0
ACC-0320,2025-07-01,14,80,43,28,4.3,0
ACC-0320,2025-08-01,17,110,65,30,3.69,0
ACC-0320,2025-09-01,15,109,71,36,4.51,0
ACC-0320,2025-10-01,17,112,88,32,3.96,0
ACC-0320,2025-11-01,16,115,47,52,4.59,0
ACC-0320,2025-12-01,17,109,62,48,4.92,0
ACC-0320,2026-01-01,16,68,42,42,5.28,0
ACC-0320,2026-02-01,15,93,57,53,5.78,0
ACC-0320,2026-03-01,17,127,81,30,4.69,0
